"cd_sig";"code_10km";"cd_nom";"lb_nom";"annee";"nombre de données dans la maille";"fournisseurs des données";"wkt_geom_4326"
"10kmL93E051N653";"E051N653";60630;"Lutra lutra";2019;5;"Charente Nature, Comité technique Faune-France";"MULTIPOLYGON(((0.55158175586924 45.8431360910336,0.547580773935383 45.933141969844,0.676578914462819 45.9358647543372,0.680369692444197 45.8458544311439,0.55158175586924 45.8431360910336)))"
"10kmL93E051N654";"E051N654";60630;"Lutra lutra";2019;4;"Comité technique Faune-France";"MULTIPOLYGON(((0.547580773935383 45.933141969844,0.543566698744145 46.0231477172084,0.672775729890616 46.0258749539892,0.676578914462819 45.9358647543372,0.547580773935383 45.933141969844)))"
"10kmL93E051N655";"E051N655";60630;"Lutra lutra";2019;2;"Comité technique Faune-France";"MULTIPOLYGON(((0.543566698744145 46.0231477172084,0.539539465939296 46.1131531133471,0.668960077738401 46.1158848103487,0.672775729890616 46.0258749539892,0.543566698744145 46.0231477172084)))"
"10kmL93E051N656";"E051N656";60630;"Lutra lutra";2019;1;"Vienne Nature";"MULTIPOLYGON(((0.539539465939296 46.1131531133471,0.535499010742286 46.2031579381397,0.665131896616696 46.205894103324,0.668960077738401 46.1158848103487,0.539539465939296 46.1131531133471)))"
"10kmL93E051N660";"E051N660";60630;"Lutra lutra";2019;1;"Vienne Nature";"MULTIPOLYGON(((0.523297656604836 46.4731667781496,0.519203655485084 46.5631671095771,0.649692640450066 46.5659212276951,0.653571559466163 46.4759163959449,0.523297656604836 46.4731667781496)))"
"10kmL93E051N661";"E051N661";60630;"Lutra lutra";2019;2;"Vienne Nature";"MULTIPOLYGON(((0.519203655485084 46.5631671095771,0.515096101622967 46.6531657639819,0.645800879396449 46.6559243905317,0.649692640450066 46.5659212276951,0.519203655485084 46.5631671095771)))"
"10kmL93E051N662";"E051N662";60630;"Lutra lutra";2019;1;"Vienne Nature";"MULTIPOLYGON(((0.515096101622967 46.6531657639819,0.510974927631945 46.7431625192201,0.641896212443868 46.745925662341,0.645800879396449 46.6559243905317,0.515096101622967 46.6531657639819)))"
"10kmL93E051N665";"E051N665";60630;"Lutra lutra";2019;1;"Vienne Nature";"MULTIPOLYGON(((0.50269144747665 46.923149441952,0.498529004287713 47.0131391634915,0.630104131196658 47.0159159054654,0.6340479032725 46.9259216427543,0.50269144747665 46.923149441952)))"
"10kmL93E051N684";"E051N684";60630;"Lutra lutra";2019;1;"Groupe Mammalogique Normand (GMN)";"MULTIPOLYGON(((0.421159765962771 48.6322587443465,0.416720953800715 48.7221568491406,0.552593534148233 48.7250214799814,0.556799185009609 48.6351186714529,0.421159765962771 48.6322587443465)))"
"10kmL93E052N622";"E052N622";60630;"Lutra lutra";2019;2;;"MULTIPOLYGON(((0.792045341809605 43.0566560176842,0.788610958851872 43.1465630734589,0.91140692810649 43.149011814491,0.914650786348888 43.0591007736478,0.792045341809605 43.0566560176842)))"
"10kmL93E052N641";"E052N641";60630;"Lutra lutra";2019;1;"Comité technique Faune-France";"MULTIPOLYGON(((0.724912981775405 44.7658004375468,0.721266467082273 44.8557952277599,0.847798243450391 44.8583209898749,0.85124248327014 44.7683220828121,0.724912981775405 44.7658004375468)))"
"10kmL93E052N642";"E052N642";60630;"Lutra lutra";2019;1;"Comité technique Faune-France";"MULTIPOLYGON(((0.721266467082273 44.8557952277599,0.717608247600034 44.9457925045686,0.844342947118854 44.9483223907038,0.847798243450391 44.8583209898749,0.721266467082273 44.8557952277599)))"
"10kmL93E052N646";"E052N646";60630;"Lutra lutra";2019;2;"Comité technique Faune-France";"MULTIPOLYGON(((0.706562794291015 45.2157970968551,0.702857187696803 45.3058021605794,0.83041012527375 45.3083486149969,0.833910184216537 45.2183393983216,0.706562794291015 45.2157970968551)))"
"10kmL93E052N647";"E052N647";60630;"Lutra lutra";2019;4;"Comité technique Faune-France";"MULTIPOLYGON(((0.702857187696803 45.3058021605794,0.699139590497472 45.3958086294159,0.826898739800223 45.3983592440803,0.83041012527375 45.3083486149969,0.702857187696803 45.3058021605794)))"
"10kmL93E052N648";"E052N648";60630;"Lutra lutra";2019;3;"Comité technique Faune-France";"MULTIPOLYGON(((0.699139590497472 45.3958086294159,0.695409944416456 45.4858162860212,0.823375972740176 45.488371068254,0.826898739800223 45.3983592440803,0.699139590497472 45.3958086294159)))"
"10kmL93E052N649";"E052N649";60630;"Lutra lutra";2019;2;"Comité technique Faune-France";"MULTIPOLYGON(((0.695409944416456 45.4858162860212,0.691668190799039 45.575824912705,0.819841768680523 45.5783838698537,0.823375972740176 45.488371068254,0.695409944416456 45.4858162860212)))"
"10kmL93E052N650";"E052N650";60630;"Lutra lutra";2019;4;"Comité technique Faune-France";"MULTIPOLYGON(((0.691668190799039 45.575824912705,0.687914270609278 45.6658342914313,0.816296071847967 45.6683974308691,0.819841768680523 45.5783838698537,0.691668190799039 45.575824912705)))"
"10kmL93E052N651";"E052N651";60630;"Lutra lutra";2019;4;"Comité technique Faune-France, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((0.687914270609278 45.6658342914313,0.684148124426901 45.7558442038193,0.812738826106065 45.758411532946,0.816296071847967 45.6683974308691,0.687914270609278 45.6658342914313)))"
"10kmL93E052N652";"E052N652";60630;"Lutra lutra";2019;2;"Comité technique Faune-France, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((0.684148124426901 45.7558442038193,0.680369692444197 45.8458544311439,0.809169974952288 45.8484259573855,0.812738826106065 45.758411532946,0.684148124426901 45.7558442038193)))"
"10kmL93E052N653";"E052N653";60630;"Lutra lutra";2019;1;"Comité technique Faune-France";"MULTIPOLYGON(((0.680369692444197 45.8458544311439,0.676578914462819 45.9358647543372,0.805589461515004 45.9384404851464,0.809169974952288 45.8484259573855,0.680369692444197 45.8458544311439)))"
"10kmL93E052N654";"E052N654";60630;"Lutra lutra";2019;4;"Charente Nature, Comité technique Faune-France";"MULTIPOLYGON(((0.676578914462819 45.9358647543372,0.672775729890616 46.0258749539892,0.801997228550481 46.0284548968455,0.805589461515004 45.9384404851464,0.676578914462819 45.9358647543372)))"
"10kmL93E052N655";"E052N655";60630;"Lutra lutra";2019;5;"Charente Nature, Comité technique Faune-France";"MULTIPOLYGON(((0.672775729890616 46.0258749539892,0.668960077738401 46.1158848103487,0.79839321843983 46.1184689727587,0.801997228550481 46.0284548968455,0.672775729890616 46.0258749539892)))"
"10kmL93E052N656";"E052N656";60630;"Lutra lutra";2019;9;"Vienne Nature";"MULTIPOLYGON(((0.668960077738401 46.1158848103487,0.665131896616696 46.205894103324,0.794777373185939 46.2084824928214,0.79839321843983 46.1184689727587,0.668960077738401 46.1158848103487)))"
"10kmL93E052N657";"E052N657";60630;"Lutra lutra";2019;6;"Groupe Mammalogique et Herpétologique du Limousin, PATRINAT (OFB-MNHN-CNRS-IRD), Vienne Nature";"MULTIPOLYGON(((0.665131896616696 46.205894103324,0.66129112473244 46.2959026124842,0.791149634410347 46.2984952366304,0.794777373185939 46.2084824928214,0.665131896616696 46.205894103324)))"
"10kmL93E052N658";"E052N658";60630;"Lutra lutra";2019;4;"Vienne Nature";"MULTIPOLYGON(((0.66129112473244 46.2959026124842,0.65743769988567 46.3859101170601,0.78750994335012 46.3885069834438,0.791149634410347 46.2984952366304,0.66129112473244 46.2959026124842)))"
"10kmL93E053N647";"E053N647";60630;"Lutra lutra";2019;3;"Comité technique Faune-France";"MULTIPOLYGON(((0.83041012527375 45.3083486149969,0.826898739800223 45.3983592440803,0.954669270629752 45.4007642174129,0.957974389322174 45.3107496654468,0.83041012527375 45.3083486149969)))"
"10kmL93E053N648";"E053N648";60630;"Lutra lutra";2019;4;"Comité technique Faune-France";"MULTIPOLYGON(((0.826898739800223 45.3983592440803,0.823375972740176 45.488371068254,0.951353438003277 45.4907799713742,0.954669270629752 45.4007642174129,0.826898739800223 45.3983592440803)))"
"10kmL93E053N650";"E053N650";60630;"Lutra lutra";2019;4;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin";"MULTIPOLYGON(((0.819841768680523 45.5783838698537,0.816296071847967 45.6683974308691,0.944689421934791 45.6708142143774,0.948026839274198 45.5807967096909,0.819841768680523 45.5783838698537)))"
"10kmL93E053N651";"E053N651";60630;"Lutra lutra";2019;5;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin";"MULTIPOLYGON(((0.816296071847967 45.6683974308691,0.812738826106065 45.758411532946,0.941341133135403 45.7608322671039,0.944689421934791 45.6708142143774,0.816296071847967 45.6683974308691)))"
"10kmL93E053N652";"E053N652";60630;"Lutra lutra";2019;1;"Comité technique Faune-France";"MULTIPOLYGON(((0.812738826106065 45.758411532946,0.809169974952288 45.8484259573855,0.937981919681676 45.8508506491967,0.941341133135403 45.7608322671039,0.812738826106065 45.758411532946)))"
"10kmL93E053N653";"E053N653";60630;"Lutra lutra";2019;3;"Comité technique Faune-France";"MULTIPOLYGON(((0.809169974952288 45.8484259573855,0.805589461515004 45.9384404851464,0.934611728031711 45.9408691416396,0.937981919681676 45.8508506491967,0.809169974952288 45.8484259573855)))"
"10kmL93E053N654";"E053N654";60630;"Lutra lutra";2019;7;"Comité technique Faune-France, Indépendant";"MULTIPOLYGON(((0.805589461515004 45.9384404851464,0.801997228550481 46.0284548968455,0.93123050429324 46.0308875250749,0.934611728031711 45.9408691416396,0.805589461515004 45.9384404851464)))"
"10kmL93E053N655";"E053N655";60630;"Lutra lutra";2019;3;"Comité technique Faune-France";"MULTIPOLYGON(((0.801997228550481 46.0284548968455,0.79839321843983 46.1184689727587,0.927838194220755 46.1209055798037,0.93123050429324 46.0308875250749,0.801997228550481 46.0284548968455)))"
"10kmL93E053N656";"E053N656";60630;"Lutra lutra";2019;7;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Office Français de la Biodiversité (OFB), PATRINAT (OFB-MNHN-CNRS-IRD), Vienne Nature";"MULTIPOLYGON(((0.79839321843983 46.1184689727587,0.794777373185939 46.2084824928214,0.92443474321261 46.2109230857874,0.927838194220755 46.1209055798037,0.79839321843983 46.1184689727587)))"
"10kmL93E053N657";"E053N657";60630;"Lutra lutra";2019;2;"Groupe Mammalogique et Herpétologique du Limousin, PATRINAT (OFB-MNHN-CNRS-IRD)";"MULTIPOLYGON(((0.794777373185939 46.2084824928214,0.791149634410347 46.2984952366304,0.92102009630809 46.3009398226484,0.92443474321261 46.2109230857874,0.794777373185939 46.2084824928214)))"
"10kmL93E053N662";"E053N662";60630;"Lutra lutra";2019;5;"Vienne Nature";"MULTIPOLYGON(((0.776518562998322 46.6585340294411,0.772830467369046 46.7485395741243,0.903776974205221 46.7510042332897,0.907248437778247 46.6609946595035,0.776518562998322 46.6585340294411)))"
"10kmL93E053N663";"E053N663";60630;"Lutra lutra";2019;3;"Vienne Nature";"MULTIPOLYGON(((0.772830467369046 46.7485395741243,0.769130119761252 46.8385430130627,0.900293977263535 46.8410117086218,0.903776974205221 46.7510042332897,0.772830467369046 46.7485395741243)))"
"10kmL93E054N618";"E054N618";60630;"Lutra lutra";2019;1;;"MULTIPOLYGON(((1.04938519201335 42.7018161756391,1.0463695154075 42.7917027824673,1.168426170157 42.79385776356,1.1712535761907 42.7039676501951,1.04938519201335 42.7018161756391)))"
"10kmL93E054N620";"E054N620";60630;"Lutra lutra";2019;2;;"MULTIPOLYGON(((1.04334450172217 42.8815967484196,1.04031010753514 42.9714978662758,1.1627450529424 42.9736598781389,1.16559000931371 42.8837552419419,1.04334450172217 42.8815967484196)))"
"10kmL93E054N621";"E054N621";60630;"Lutra lutra";2019;2;;"MULTIPOLYGON(((1.04031010753514 42.9714978662758,1.03726628915454 43.0614059284434,1.15989126007178 43.0635714645773,1.1627450529424 42.9736598781389,1.04031010753514 42.9714978662758)))"
"10kmL93E054N622";"E054N622";60630;"Lutra lutra";2019;1;;"MULTIPOLYGON(((1.03726628915454 43.0614059284434,1.03421300261682 43.151320726959,1.15702858947576 43.1534897933124,1.15989126007178 43.0635714645773,1.03726628915454 43.0614059284434)))"
"10kmL93E054N647";"E054N647";60630;"Lutra lutra";2019;1;"Comité technique Faune-France";"MULTIPOLYGON(((0.957974389322174 45.3107496654468,0.954669270629752 45.4007642174129,1.08245051533736 45.4030235303497,1.085549315417 45.3130052929295,0.957974389322174 45.3107496654468)))"
"10kmL93E054N648";"E054N648";60630;"Lutra lutra";2019;4;"Comité technique Faune-France, Office Français de la Biodiversité (OFB)";"MULTIPOLYGON(((0.954669270629752 45.4007642174129,0.951353438003277 45.4907799713742,1.07934166931255 45.4930429762534,1.08245051533736 45.4030235303497,0.954669270629752 45.4007642174129)))"
"10kmL93E054N649";"E054N649";60630;"Lutra lutra";2019;7;"Comité technique Faune-France, Limousin Nature Environnement";"MULTIPOLYGON(((0.951353438003277 45.4907799713742,0.948026839274198 45.5807967096909,1.07622272842131 45.5830634130234,1.07934166931255 45.4930429762534,0.951353438003277 45.4907799713742)))"
"10kmL93E054N650";"E054N650";60630;"Lutra lutra";2019;10;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Limousin Nature Environnement";"MULTIPOLYGON(((0.948026839274198 45.5807967096909,0.944689421934791 45.6708142143774,1.07309364342424 45.6730846226975,1.07622272842131 45.5830634130234,0.948026839274198 45.5807967096909)))"
"10kmL93E054N651";"E054N651";60630;"Lutra lutra";2019;9;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Indépendant";"MULTIPOLYGON(((0.944689421934791 45.6708142143774,0.941341133135403 45.7608322671039,1.06995436476126 45.763106386969,1.07309364342424 45.6730846226975,0.944689421934791 45.6708142143774)))"
"10kmL93E054N653";"E054N653";60630;"Lutra lutra";2019;6;"Comité technique Faune-France, Indépendant";"MULTIPOLYGON(((0.937981919681676 45.8508506491967,0.934611728031711 45.9408691416396,1.06364502657814 45.9431507043609,1.066804842549 45.8531284871876,0.937981919681676 45.8508506491967)))"
"10kmL93E054N654";"E054N654";60630;"Lutra lutra";2019;10;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Indépendant, Limousin Nature Environnement";"MULTIPOLYGON(((0.934611728031711 45.9408691416396,0.93123050429324 46.0308875250749,1.06047486631075 46.0331728191547,1.06364502657814 45.9431507043609,0.934611728031711 45.9408691416396)))"
"10kmL93E054N655";"E054N655";60630;"Lutra lutra";2019;11;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Limousin Nature Environnement";"MULTIPOLYGON(((0.93123050429324 46.0308875250749,0.927838194220755 46.1209055798037,1.05729431087759 46.1231946118943,1.06047486631075 46.0331728191547,0.93123050429324 46.0308875250749)))"
"10kmL93E054N656";"E054N656";60630;"Lutra lutra";2019;7;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, PATRINAT (OFB-MNHN-CNRS-IRD)";"MULTIPOLYGON(((0.927838194220755 46.1209055798037,0.92443474321261 46.2109230857874,1.05410330907542 46.2132158625651,1.05729431087759 46.1231946118943,0.927838194220755 46.1209055798037)))"
"10kmL93E054N657";"E054N657";60630;"Lutra lutra";2019;5;"Comité technique Faune-France, Groupe Mammalogique et Herpétologique du Limousin, Office Français de la Biodiversité (OFB), PATRINAT (OFB-MNHN-CNRS-IRD)";"MULTIPOLYGON(((0.92443474321261 46.2109230857874,0.92102009630809 46.3009398226484,1.05090180936421 46.303236350814,1.05410330907542 46.2132158625651,0.92443474321261 46.2109230857874)))"
"10kmL93E054N658";"E054N658";60630;"Lutra lutra";2019;2;"Vienne Nature";"MULTIPOLYGON(((0.92102009630809 46.3009398226484,0.917594198184455 46.3909555696711,1.04768975986441 46.3932558559498,1.05090180936421 46.303236350814,0.92102009630809 46.3009398226484)))"
"10kmL93E054N660";"E054N660";60630;"Lutra lutra";2019;1;"Vienne Nature";"MULTIPOLYGON(((0.914156993153957 46.4809701058031,0.910708425160834 46.5709832096552,1.04123380226629 46.5732910324347,1.04446710835412 46.4832741569447,0.914156993153957 46.4809701058031)))"
"10kmL93E054N661";"E054N661";60630;"Lutra lutra";2019;2;;"MULTIPOLYGON(((0.910708425160834 46.5709832096552,0.907248437778247 46.6609946595035,1.03798978868583 46.6633062607207,1.04123380226629 46.5732910324347,0.910708425160834 46.5709832096552)))"
"10kmL93E054N662";"E054N662";60630;"Lutra lutra";2019;2;"Vienne Nature";"MULTIPOLYGON(((0.907248437778247 46.6609946595035,0.903776974205221 46.7510042332897,1.03473501434676 46.7533196197698,1.03798978868583 46.6633062607207,0.907248437778247 46.6609946595035)))"
"10kmL93E054N663";"E054N663";60630;"Lutra lutra";2019;3;"Comité technique Faune-France";"MULTIPOLYGON(((0.903776974205221 46.7510042332897,0.900293977263535 46.8410117086218,1.03146942562926 46.8433308872155,1.03473501434676 46.7533196197698,0.903776974205221 46.7510042332897)))"
"10kmL93E054N664";"E054N664";60630;"Lutra lutra";2019;2;"Comité technique Faune-France";"MULTIPOLYGON(((0.900293977263535 46.8410117086218,0.896799389394582 46.9310168627757,1.02819296855677 46.9333398403592,1.03146942562926 46.8433308872155,0.900293977263535 46.8410117086218)))"
"10kmL93E055N618";"E055N618";60630;"Lutra lutra";2019;1;;"MULTIPOLYGON(((1.1712535761907 42.7039676501951,1.168426170157 42.79385776356,1.29049157967429 42.7958737897831,1.29313067466863 42.7059803958646,1.1712535761907 42.7039676501951)))"
"10kmL93E055N619";"E055N619";60630;"Lutra lutra";2019;2;"LPO Occitanie";"MULTIPOLYGON(((1.168426170157 42.79385776356,1.16559000931371 42.8837552419419,1.28784431239113 42.8857745542325,1.29049157967429 42.7958737897831,1.168426170157 42.79385776356)))"
"10kmL93E055N625";"E055N625";60630;"Lutra lutra";2019;2;"LPO Occitanie";"MULTIPOLYGON(((1.1512764489171 43.3333458440432,1.14838689521023 43.4232831483023,1.27178694528902 43.4253222937652,1.27448405289838 43.3353816699882,1.1512764489171 43.3333458440432)))"
